iter	Logloss
242	0.026953591
243	0.02688499935
244	0.02679483705
245	0.02661567048
246	0.02648770132
247	0.02639383405
248	0.02634352803
249	0.02623679135
250	0.02623434163
251	0.02615077184
252	0.026112326
253	0.02606803135
254	0.02593681097
255	0.02588846164
256	0.02588696873
257	0.02588043687
258	0.0257858155
259	0.025735229
260	0.02560681919
261	0.0255155728
262	0.02544523439
263	0.0254452242
264	0.02539206653
265	0.02539201352
266	0.02538528345
267	0.02538417369
268	0.0252898498
269	0.02509997457
270	0.02509840553
271	0.02493557657
272	0.02483599323
273	0.02476160934
274	0.02461742009
275	0.02447464004
276	0.02438025102
277	0.02430321314
278	0.02419793633
279	0.02408173047
280	0.02396800177
281	0.02389981281
282	0.02382766271
283	0.02366816914
284	0.02359521603
285	0.02353768007
286	0.02344981978
287	0.02334569318
288	0.02331805681
289	0.0232383487
290	0.02317364609
291	0.02307582513
292	0.02300176661
293	0.02298448401
294	0.02291555524
295	0.02281341055
296	0.0227030349
297	0.02268717528
298	0.02268718479
299	0.02264691644
300	0.02258229392
301	0.02247097707
302	0.02247096088
303	0.02244791169
304	0.02244791169
305	0.02240919745
306	0.02233298463
307	0.02233297144
308	0.02223448806
309	0.02216223354
310	0.02216220987
311	0.02204549161
312	0.02197949189
313	0.02187775906
314	0.02185702185
315	0.0217765556
316	0.02172342662
317	0.02166415616
318	0.02158902109
319	0.02143655454
320	0.02142208566
321	0.02142208335
322	0.0213692701
323	0.02112944929
324	0.02107327818
325	0.02098667821
326	0.02091211008
327	0.02086597877
328	0.02086597877
329	0.02085536873
330	0.02085535218
331	0.02081454436
332	0.02080424245
333	0.02070434267
334	0.02070434037
335	0.0206103385
336	0.02057461978
337	0.02054821989
338	0.02048866735
339	0.02042905583
340	0.02038161366
341	0.02034343959
342	0.02026938046
343	0.02019229988
344	0.02019230369
345	0.0201684008
346	0.02014565424
347	0.02014304148
348	0.02012000635
349	0.02006644209
350	0.01998228447
351	0.01996169276
352	0.01992162476
353	0.01991921245
354	0.01990082423
355	0.01984789157
356	0.01979554474
357	0.01979552926
358	0.01973645244
359	0.01968178702
360	0.01966064713
361	0.01961048584
362	0.01952984672
363	0.01944755564
364	0.01934835299
365	0.0192849259
366	0.01928491256
367	0.01919767816
368	0.01911013367
369	0.01899188813
370	0.01893183193
371	0.01893183015
372	0.01889966326
373	0.01884211795
374	0.01884150951
375	0.01878031622
376	0.0187611069
377	0.01876110081
378	0.01872884517
379	0.01872883442
380	0.01871668546
381	0.01866266569
382	0.01858789187
383	0.01846611304
384	0.01837837159
385	0.01835824614
386	0.01826818286
387	0.01816999435
388	0.01813208761
389	0.01808609145
390	0.01806398413
391	0.01804608942
392	0.01798084354
393	0.01796333863
394	0.01788355764
395	0.01785580267
396	0.01784235551
397	0.01784234967
398	0.01780948045
399	0.0177834975
400	0.01775935967
401	0.01773098244
402	0.01766668302
403	0.01764321955
404	0.01749698681
405	0.01748537172
406	0.01739638666
407	0.01737036123
408	0.01730807085
409	0.0172797242
410	0.01720478818
411	0.01716317495
412	0.01710481829
413	0.01706340493
414	0.01703467958
415	0.01696138735
416	0.01691885311
417	0.01686183548
418	0.01679815602
419	0.01677687931
420	0.01674790877
421	0.01674790161
422	0.01669607631
423	0.01668567847
424	0.01661995246
425	0.01656597142
426	0.01656434408
427	0.01651645029
428	0.01649930069
429	0.01646846066
430	0.01640797102
431	0.01637987606
432	0.01626520002
433	0.01624532094
434	0.01621888673
435	0.01619099075
436	0.01613987219
437	0.01609691075
438	0.01605186417
439	0.01599378826
440	0.01598560376
441	0.01598452876
442	0.0159760864
443	0.01589027644
444	0.01587236831
445	0.01584926844
446	0.01580772349
447	0.01578934083
448	0.01574789568
449	0.01574789607
450	0.01570607885
451	0.0157060873
452	0.01570602056
453	0.01567010165
454	0.01564687443
455	0.01558927033
456	0.01558704391
457	0.01556466454
458	0.01553714951
459	0.0154857385
460	0.01547498117
461	0.01547497908
462	0.01544793802
463	0.01535436887
464	0.01529815486
465	0.01526534941
466	0.01522695857
467	0.01516747538
468	0.01515341525
469	0.0151317855
470	0.0151109887
471	0.01504912409
472	0.01502704994
473	0.01498331562
474	0.01493831004
475	0.01491102102
476	0.01485624331
477	0.01482131166
478	0.01479710616
479	0.01474298828
480	0.01472807806
481	0.01470008585
482	0.01467820025
483	0.01467695627
484	0.0146420285
485	0.01462067331
486	0.01453579054
487	0.01450821587
488	0.01448707838
489	0.01448707313
490	0.01446147163
491	0.01439142287
492	0.01436782996
493	0.01432972553
494	0.01429309469
495	0.01427891824
496	0.01426435421
497	0.01426333391
498	0.0142633328
499	0.01422826527
500	0.01422826674
501	0.01420875859
502	0.01420875988
503	0.01419990184
504	0.01415716817
505	0.01414635454
506	0.01413859318
507	0.01413858266
508	0.01412623569
509	0.01409699465
510	0.01405621402
511	0.01402764808
512	0.01392971267
513	0.01392971174
514	0.01389978847
515	0.01381641126
516	0.01376477466
517	0.01373382574
518	0.01371241063
519	0.01371240628
520	0.01371239565
521	0.01368662418
522	0.01367465367
523	0.01366286645
524	0.01365944108
525	0.01365943239
526	0.01364871372
527	0.01362902984
528	0.0136145541
529	0.01360243034
530	0.01357535622
531	0.01357470412
532	0.01355223438
533	0.0135206022
534	0.01348224958
535	0.01347264475
536	0.01346120516
537	0.01344076973
538	0.01338957701
539	0.01335834404
540	0.01327519571
541	0.01315263477
542	0.01309773796
543	0.0130675389
544	0.0130305328
545	0.01298008964
546	0.01297277729
547	0.01293471668
548	0.0129037071
549	0.01283919741
550	0.01276906848
551	0.01272447042
552	0.01271292189
553	0.01269292099
554	0.01266969013
555	0.01264527849
556	0.01260361016
557	0.01256094122
558	0.01256092889
559	0.01252624152
560	0.01250838812
561	0.01249545711
562	0.01245838883
563	0.01245838958
564	0.0124403929
565	0.0124403871
566	0.01239568707
567	0.01232877811
568	0.01228012708
569	0.01224983687
570	0.01224983853
571	0.01223861973
572	0.01219968553
573	0.01219662033
574	0.01217644948
575	0.012157809
576	0.01214566129
577	0.0120885994
578	0.01208809489
579	0.01207896123
580	0.01206362891
581	0.0120422563
582	0.01203602207
583	0.01203602686
584	0.01202009915
585	0.01200282636
586	0.01200240788
587	0.01197494382
588	0.01193535929
589	0.01189713812
590	0.01188054325
591	0.01188052621
592	0.01186414298
593	0.01184084515
594	0.0118256074
595	0.0118112838
596	0.01179506376
597	0.01178416491
598	0.01176801223
599	0.0117514
600	0.0117163555
601	0.01171634775
602	0.01169908837
603	0.01169876764
604	0.01169860276
605	0.01167892626
606	0.01166848565
607	0.01162696278
608	0.01157523824
609	0.01156621513
610	0.01155255392
611	0.01152810228
612	0.01151429581
613	0.01147243291
614	0.01144582953
615	0.01141319547
616	0.0113956595
617	0.01132297472
618	0.01129251054
619	0.01128154358
620	0.01128019053
621	0.01127898564
622	0.01125893278
623	0.01124890329
624	0.01123992
625	0.01122805116
626	0.01120221868
627	0.01118574697
628	0.01117395896
629	0.01114373424
630	0.01111745118
631	0.01110775352
632	0.01107725497
633	0.01106179307
634	0.01103283832
635	0.01101998388
636	0.0110021839
637	0.01098904223
638	0.01095621108
639	0.01090841707
640	0.01090839053
641	0.0108941605
642	0.0108853229
643	0.01085912408
644	0.01081208422
645	0.01078211328
646	0.01078196124
647	0.01076822143
648	0.01073039876
649	0.01070337975
650	0.01068210777
651	0.01068208801
652	0.0106717803
653	0.01067176623
654	0.01063961778
655	0.01061559561
656	0.01060202376
657	0.01060180336
658	0.01056740572
659	0.01056738588
660	0.01055837699
661	0.01055837862
662	0.01052966228
663	0.01052945517
664	0.01052925137
665	0.01051764621
666	0.01049936722
667	0.01048235437
668	0.01048225931
669	0.01043801948
670	0.01038927894
671	0.01038927624
672	0.01037905907
673	0.01036762903
674	0.01033829965
675	0.01033829965
676	0.01033829965
677	0.01030932747
678	0.01028373235
679	0.01025456681
680	0.01020382354
681	0.01020374274
682	0.01018974431
683	0.01017370285
684	0.01016177062
685	0.01013859223
686	0.0100993406
687	0.01004397402
688	0.01003335052
689	0.01001195538
690	0.0100021095
691	0.009977270012
692	0.009943374785
693	0.009943370389
694	0.009915462394
695	0.009912777773
696	0.009904544335
697	0.00989091068
698	0.009881815449
699	0.009868856179
700	0.009856605977
701	0.009845860249
702	0.009830969301
703	0.009804830916
704	0.009789399649
705	0.009768927449
706	0.009762795254
707	0.009738826631
708	0.009726178405
709	0.009708951333
710	0.009708904627
711	0.009706950972
712	0.009706924511
713	0.009690809348
714	0.009690794131
715	0.009690780626
716	0.009684005204
717	0.009683910905
718	0.009675160422
719	0.009661788139
720	0.009661628556
721	0.009661595492
722	0.009661567752
723	0.009661549879
724	0.009661552345
725	0.009661547044
726	0.009661534043
727	0.009661535421
728	0.009647925123
729	0.009647917433
730	0.009647904695
731	0.009637106974
732	0.009637113185
733	0.009631512407
734	0.009622755521
735	0.009606580271
736	0.00960657957
737	0.009606565209
738	0.009593667803
739	0.009557842346
740	0.009557828648
741	0.009539441725
742	0.009525645158
743	0.009525642142
744	0.009525635766
745	0.009525567988
746	0.009516238972
747	0.009505304631
748	0.009505291127
749	0.009505270208
750	0.009494602344
751	0.009476213347
752	0.009470962144
753	0.009423005197
754	0.009392978862
755	0.009377418676
756	0.009377417249
757	0.009366026083
758	0.009357341327
759	0.009324250098
760	0.009312122171
761	0.009302136891
762	0.009292235696
763	0.009260059524
764	0.009260029857
765	0.009234029048
766	0.009233727694
767	0.009196029522
768	0.009183091353
769	0.009183089634
770	0.00916511234
771	0.009165113826
772	0.009146872443
773	0.009146872443
774	0.009139800382
775	0.009139413686
776	0.009110556277
777	0.009102149286
778	0.00908512523
779	0.009080525214
780	0.009080502764
781	0.009067229919
782	0.009067231192
783	0.00906720594
784	0.009054043756
785	0.009040393212
786	0.009019459986
787	0.008999749264
788	0.008974237943
789	0.008974234235
790	0.008968402745
791	0.008959356713
792	0.008959340828
793	0.008945745547
794	0.008929594586
795	0.008912028904
796	0.008885462694
797	0.008885451173
798	0.008885424075
799	0.008879176523
800	0.008879167935
801	0.008872687325
802	0.008851572954
803	0.008850067495
804	0.008832940246
805	0.008832932234
806	0.008832908853
807	0.008826850585
808	0.008804659305
809	0.008791653095
810	0.0087619038
811	0.008736830489
812	0.008736439823
813	0.008717243445
814	0.008705680636
815	0.008694991846
816	0.008681731003
817	0.008681729808
818	0.00867310099
819	0.00865180606
820	0.008627541079
821	0.008596345968
822	0.008584060387
823	0.008583735938
824	0.008569384947
825	0.008569382405
826	0.008556294672
827	0.008551209722
828	0.008537610158
829	0.008532169926
830	0.008522253865
831	0.008514195059
832	0.008495232294
833	0.008458809179
834	0.008429341526
835	0.008413102739
836	0.008400366443
837	0.008386688817
838	0.008370156989
839	0.008370135261
840	0.008359578031
841	0.0083489174
842	0.008331767321
843	0.008313881929
844	0.008313878497
845	0.008305027825
846	0.008281176237
847	0.008281176237
848	0.008281169289
849	0.008281163466
850	0.00828116578
851	0.00828116578
852	0.008281158336
853	0.008281160778
854	0.008281149908
855	0.008281126493
856	0.008281127157
857	0.008274532352
858	0.008274526536
859	0.008273981971
860	0.008266606874
861	0.00826641291
862	0.008252102104
863	0.008245825033
864	0.008238946768
865	0.008238946768
866	0.008238946768
867	0.008231710921
868	0.008211684915
869	0.008211683687
870	0.008211659407
871	0.008211648759
872	0.008199930243
873	0.008199757062
874	0.00818545481
875	0.008151905327
876	0.008140546737
877	0.008126749786
878	0.008118719808
879	0.008082979094
880	0.008077221763
881	0.008068413266
882	0.008054482167
883	0.008038389169
884	0.008038373729
885	0.008038373926
886	0.008014081454
887	0.008014071466
888	0.007984627313
889	0.007984609767
890	0.007984608174
891	0.007984600464
892	0.007984599691
893	0.007984597507
894	0.007984594159
895	0.007984595378
896	0.00798458813
897	0.007984587458
898	0.007963675793
899	0.007963673188
900	0.007963656179
901	0.007963648342
902	0.007963632395
903	0.007963622406
904	0.007963610794
905	0.007963601426
906	0.00795080022
907	0.00795078041
908	0.007950767971
909	0.007950755753
910	0.007950746904
911	0.007950734001
912	0.007950720433
913	0.007934040371
914	0.007920564106
915	0.007920564106
916	0.00791167274
917	0.007911656307
918	0.007901757591
919	0.007901706509
920	0.007900173336
921	0.00790016609
922	0.007900150324
923	0.007890535455
924	0.007890518371
925	0.007890484321
926	0.007890484321
927	0.007890461834
928	0.007890423515
929	0.007890404699
930	0.007890404699
931	0.007890376034
932	0.007890370613
933	0.007884854597
934	0.007884839576
935	0.007884839576
936	0.007884831524
937	0.007884831524
938	0.007884295597
939	0.00788429612
940	0.0078842269
941	0.007884198739
942	0.007884145885
943	0.007884138569
944	0.007884128777
945	0.00788412139
946	0.007876095768
947	0.007876081649
948	0.007865194844
949	0.007860017512
950	0.007860020239
951	0.007792618459
952	0.007792552462
953	0.007762771984
954	0.007762751902
955	0.007762751902
956	0.007762751902
957	0.007762751902
958	0.007762751902
959	0.007762751902
960	0.007762751902
961	0.007762751902
962	0.007762751902
963	0.007762751902
964	0.007762751902
965	0.007762751902
966	0.007762751902
967	0.007762751902
968	0.007762751902
969	0.007762751902
970	0.007762751902
971	0.007762751902
972	0.007762751902
973	0.007762751902
974	0.007754599403
975	0.007718169999
976	0.007718139945
977	0.007714027237
978	0.007714006711
979	0.007700473715
980	0.007688139728
981	0.007687989981
982	0.00767959605
983	0.007672581571
984	0.00766141662
985	0.007655333203
986	0.007627427083
987	0.007627409515
988	0.007627399947
989	0.007627395173
990	0.007627395173
991	0.007624414955
992	0.007609610805
993	0.007609605664
994	0.00760960268
995	0.007599125692
996	0.007589399376
997	0.007565647933
998	0.007565644222
999	0.007565631148
